constraint_id,prompt_id,constraint_type,check_text,object_1,object_2,object_1_group,object_2_group,relation,relation_text,target_object,target_object_group,target_count,attribute,attribute_category,attribute_1,attribute_1_category,attribute_2,attribute_2_category,object_slot,attribute_slot
single_attribute_014_attr_presence_object_2,single_attribute_014,attribute_presence,The visual attribute 'transparent glass' should be clearly present in the image.,,,,,,,,,,transparent glass,material_finish,,,transparent glass,material_finish,,object_2
single_attribute_014_attr_binding_object_1,single_attribute_014,attribute_binding,The serving bowl in object_1 should have the 'blue-and-white striped' visual attribute.,serving bowl,,containers,,,,serving bowl,containers,,blue-and-white striped,pattern_texture,blue-and-white striped,pattern_texture,,,object_1,object_1
single_attribute_014_attr_binding_object_2,single_attribute_014,attribute_binding,The food container in object_2 should have the 'transparent glass' visual attribute.,,food container,,containers,,,food container,containers,,transparent glass,material_finish,,,transparent glass,material_finish,object_2,object_2
single_attribute_015_identity_object_1,single_attribute_015,object_identity,The object in object_1 should be identifiable as a food container.,food container,,containers,,,,food container,containers,,,,,,,,object_1,
single_attribute_015_identity_object_2,single_attribute_015,object_identity,The object in object_2 should be identifiable as a button.,,button,,small_items,,,button,small_items,,,,,,,,object_2,
single_attribute_015_attr_presence_object_1,single_attribute_015,attribute_presence,The visual attribute 'red-and-white striped' should be clearly present in the image.,,,,,,,,,,red-and-white striped,pattern_texture,red-and-white striped,pattern_texture,,,,object_1
single_attribute_015_attr_presence_object_2,single_attribute_015,attribute_presence,The visual attribute 'matte black' should be clearly present in the image.,,,,,,,,,,matte black,material_finish,,,matte black,material_finish,,object_2
single_attribute_015_attr_binding_object_1,single_attribute_015,attribute_binding,The food container in object_1 should have the 'red-and-white striped' visual attribute.,food container,,containers,,,,food container,containers,,red-and-white striped,pattern_texture,red-and-white striped,pattern_texture,,,object_1,object_1
single_attribute_015_attr_binding_object_2,single_attribute_015,attribute_binding,The button in object_2 should have the 'matte black' visual attribute.,,button,,small_items,,,button,small_items,,matte black,material_finish,,,matte black,material_finish,object_2,object_2
single_attribute_016_identity_object_1,single_attribute_016,object_identity,The object in object_1 should be identifiable as a food container.,food container,,containers,,,,food container,containers,,,,,,,,object_1,
single_attribute_016_identity_object_2,single_attribute_016,object_identity,The object in object_2 should be identifiable as a serving bowl.,,serving bowl,,containers,,,serving bowl,containers,,,,,,,,object_2,
single_attribute_016_attr_presence_object_1,single_attribute_016,attribute_presence,The visual attribute 'white speckled' should be clearly present in the image.,,,,,,,,,,white speckled,pattern_texture,white speckled,pattern_texture,,,,object_1
single_attribute_016_attr_presence_object_2,single_attribute_016,attribute_presence,The visual attribute 'blue-and-white striped' should be clearly present in the image.,,,,,,,,,,blue-and-white striped,pattern_texture,,,blue-and-white striped,pattern_texture,,object_2
single_attribute_016_attr_binding_object_1,single_attribute_016,attribute_binding,The food container in object_1 should have the 'white speckled' visual attribute.,food container,,containers,,,,food container,containers,,white speckled,pattern_texture,white speckled,pattern_texture,,,object_1,object_1
single_attribute_016_attr_binding_object_2,single_attribute_016,attribute_binding,The serving bowl in object_2 should have the 'blue-and-white striped' visual attribute.,,serving bowl,,containers,,,serving bowl,containers,,blue-and-white striped,pattern_texture,,,blue-and-white striped,pattern_texture,object_2,object_2
single_attribute_017_identity_object_1,single_attribute_017,object_identity,The object in object_1 should be identifiable as a notebook.,notebook,,surfaces,,,,notebook,surfaces,,,,,,,,object_1,
single_attribute_017_identity_object_2,single_attribute_017,object_identity,The object in object_2 should be identifiable as a index card.,,index card,,surfaces,,,index card,surfaces,,,,,,,,object_2,
single_attribute_017_attr_presence_object_1,single_attribute_017,attribute_presence,The visual attribute 'yellow-and-green polka-dotted' should be clearly present in the image.,,,,,,,,,,yellow-and-green polka-dotted,pattern_texture,yellow-and-green polka-dotted,pattern_texture,,,,object_1
single_attribute_017_attr_presence_object_2,single_attribute_017,attribute_presence,The visual attribute 'white speckled' should be clearly present in the image.,,,,,,,,,,white speckled,pattern_texture,,,white speckled,pattern_texture,,object_2
single_attribute_017_attr_binding_object_1,single_attribute_017,attribute_binding,The notebook in object_1 should have the 'yellow-and-green polka-dotted' visual attribute.,notebook,,surfaces,,,,notebook,surfaces,,yellow-and-green polka-dotted,pattern_texture,yellow-and-green polka-dotted,pattern_texture,,,object_1,object_1
single_attribute_017_attr_binding_object_2,single_attribute_017,attribute_binding,The index card in object_2 should have the 'white speckled' visual attribute.,,index card,,surfaces,,,index card,surfaces,,white speckled,pattern_texture,,,white speckled,pattern_texture,object_2,object_2
single_attribute_018_identity_object_1,single_attribute_018,object_identity,The object in object_1 should be identifiable as a serving bowl.,serving bowl,,containers,,,,serving bowl,containers,,,,,,,,object_1,
single_attribute_018_identity_object_2,single_attribute_018,object_identity,The object in object_2 should be identifiable as a cup.,,cup,,containers,,,cup,containers,,,,,,,,object_2,
single_attribute_018_attr_presence_object_1,single_attribute_018,attribute_presence,The visual attribute 'blue-and-white striped' should be clearly present in the image.,,,,,,,,,,blue-and-white striped,pattern_texture,blue-and-white striped,pattern_texture,,,,object_1
single_attribute_018_attr_presence_object_2,single_attribute_018,attribute_presence,The visual attribute 'yellow-and-green polka-dotted' should be clearly present in the image.,,,,,,,,,,yellow-and-green polka-dotted,pattern_texture,,,yellow-and-green polka-dotted,pattern_texture,,object_2
single_attribute_018_attr_binding_object_1,single_attribute_018,attribute_binding,The serving bowl in object_1 should have the 'blue-and-white striped' visual attribute.,serving bowl,,containers,,,,serving bowl,containers,,blue-and-white striped,pattern_texture,blue-and-white striped,pattern_texture,,,object_1,object_1
single_attribute_018_attr_binding_object_2,single_attribute_018,attribute_binding,The cup in object_2 should have the 'yellow-and-green polka-dotted' visual attribute.,,cup,,containers,,,cup,containers,,yellow-and-green polka-dotted,pattern_texture,,,yellow-and-green polka-dotted,pattern_texture,object_2,object_2
single_attribute_019_identity_object_1,single_attribute_019,object_identity,The object in object_1 should be identifiable as a cup.,cup,,containers,,,,cup,containers,,,,,,,,object_1,
single_attribute_019_identity_object_2,single_attribute_019,object_identity,The object in object_2 should be identifiable as a coin.,,coin,,small_items,,,coin,small_items,,,,,,,,object_2,
single_attribute_019_attr_presence_object_1,single_attribute_019,attribute_presence,The visual attribute 'multicolored' should be clearly present in the image.,,,,,,,,,,multicolored,pattern_texture,multicolored,pattern_texture,,,,object_1
single_attribute_019_attr_presence_object_2,single_attribute_019,attribute_presence,The visual attribute 'glossy white' should be clearly present in the image.,,,,,,,,,,glossy white,material_finish,,,glossy white,material_finish,,object_2
single_attribute_019_attr_binding_object_1,single_attribute_019,attribute_binding,The cup in object_1 should have the 'multicolored' visual attribute.,cup,,containers,,,,cup,containers,,multicolored,pattern_texture,multicolored,pattern_texture,,,object_1,object_1
single_attribute_019_attr_binding_object_2,single_attribute_019,attribute_binding,The coin in object_2 should have the 'glossy white' visual attribute.,,coin,,small_items,,,coin,small_items,,glossy white,material_finish,,,glossy white,material_finish,object_2,object_2
single_attribute_020_identity_object_1,single_attribute_020,object_identity,The object in object_1 should be identifiable as a cutting board.,cutting board,,surfaces,,,,cutting board,surfaces,,,,,,,,object_1,
single_attribute_020_identity_object_2,single_attribute_020,object_identity,The object in object_2 should be identifiable as a thumbtack.,,thumbtack,,small_items,,,thumbtack,small_items,,,,,,,,object_2,
single_attribute_020_attr_presence_object_1,single_attribute_020,attribute_presence,The visual attribute 'red-and-white striped' should be clearly present in the image.,,,,,,,,,,red-and-white striped,pattern_texture,red-and-white striped,pattern_texture,,,,object_1
single_attribute_020_attr_presence_object_2,single_attribute_020,attribute_presence,The visual attribute 'glossy white' should be clearly present in the image.,,,,,,,,,,glossy white,material_finish,,,glossy white,material_finish,,object_2
single_attribute_020_attr_binding_object_1,single_attribute_020,attribute_binding,The cutting board in object_1 should have the 'red-and-white striped' visual attribute.,cutting board,,surfaces,,,,cutting board,surfaces,,red-and-white striped,pattern_texture,red-and-white striped,pattern_texture,,,object_1,object_1
single_attribute_020_attr_binding_object_2,single_attribute_020,attribute_binding,The thumbtack in object_2 should have the 'glossy white' visual attribute.,,thumbtack,,small_items,,,thumbtack,small_items,,glossy white,material_finish,,,glossy white,material_finish,object_2,object_2
single_attribute_021_identity_object_1,single_attribute_021,object_identity,The object in object_1 should be identifiable as a index card.,index card,,surfaces,,,,index card,surfaces,,,,,,,,object_1,
single_attribute_021_identity_object_2,single_attribute_021,object_identity,The object in object_2 should be identifiable as a coin.,,coin,,small_items,,,coin,small_items,,,,,,,,object_2,
