image_id,prompt_id,provider,model_name,constraint_id,constraint_type,vlm_label,vlm_reason,parse_status,raw_response
job_0020_gemini_2_5_flash_image_00,combined_attribute_cardinality_006,google,gemini-2.5-flash-image,combined_attribute_cardinality_006_identity_object_2,object_identity,ambiguous,"The card on the shelf could be an index card, but its design and size are not clearly identifiable as such.",success,"{""label"": ""ambiguous"", ""reason"": ""The card on the shelf could be an index card, but its design and size are not clearly identifiable as such.""}"
job_0020_gemini_2_5_flash_image_00,combined_attribute_cardinality_006,google,gemini-2.5-flash-image,combined_attribute_cardinality_006_cardinality,cardinality,pass,There are exactly three clearly visible dice on the shelf.,success,"{""label"": ""pass"", ""reason"": ""There are exactly three clearly visible dice on the shelf.""}"
job_0020_gemini_2_5_flash_image_00,combined_attribute_cardinality_006,google,gemini-2.5-flash-image,combined_attribute_cardinality_006_attribute_object_1,attribute,pass,The image clearly shows matte black dice on the shelf.,success,"{""label"": ""pass"", ""reason"": ""The image clearly shows matte black dice on the shelf.""}"
job_0020_gemini_2_5_flash_image_00,combined_attribute_cardinality_006,google,gemini-2.5-flash-image,combined_attribute_cardinality_006_attribute_object_2,attribute,fail,The index card has green and yellow polka dots but is not itself yellow and green.,success,"{""label"": ""fail"", ""reason"": ""The index card has green and yellow polka dots but is not itself yellow and green.""}"
job_0021_gpt_image_1_00,combined_attribute_cardinality_011,openai,gpt-image-1,combined_attribute_cardinality_011_identity_object_1,object_identity,pass,Several clearly identifiable thin rubber bands are visible on the table.,success,"{""label"": ""pass"", ""reason"": ""Several clearly identifiable thin rubber bands are visible on the table.""}"
job_0021_gpt_image_1_00,combined_attribute_cardinality_011,openai,gpt-image-1,combined_attribute_cardinality_011_identity_object_2,object_identity,pass,A clearly identifiable index card is visible in the image.,success,"{""label"": ""pass"", ""reason"": ""A clearly identifiable index card is visible in the image.""}"
job_0021_gpt_image_1_00,combined_attribute_cardinality_011,openai,gpt-image-1,combined_attribute_cardinality_011_cardinality,cardinality,pass,There are exactly 4 clearly visible thin rubber bands.,success,"{""label"": ""pass"", ""reason"": ""There are exactly 4 clearly visible thin rubber bands.""}"
job_0021_gpt_image_1_00,combined_attribute_cardinality_011,openai,gpt-image-1,combined_attribute_cardinality_011_attribute_object_1,attribute,pass,The image clearly shows several thin rubber bands that appear to be made of plastic.,success,"{""label"": ""pass"", ""reason"": ""The image clearly shows several thin rubber bands that appear to be made of plastic.""}"
job_0021_gpt_image_1_00,combined_attribute_cardinality_011,openai,gpt-image-1,combined_attribute_cardinality_011_attribute_object_2,attribute,pass,"The card appears white with visible speckles, matching the constraint.",success,"{""label"": ""pass"", ""reason"": ""The card appears white with visible speckles, matching the constraint.""}"
job_0022_gemini_2_5_flash_image_00,combined_attribute_cardinality_007,google,gemini-2.5-flash-image,combined_attribute_cardinality_007_identity_object_1,object_identity,pass,There are three clearly identifiable standard safety pins visible.,success,"{""label"": ""pass"", ""reason"": ""There are three clearly identifiable standard safety pins visible.""}"
job_0022_gemini_2_5_flash_image_00,combined_attribute_cardinality_007,google,gemini-2.5-flash-image,combined_attribute_cardinality_007_identity_object_2,object_identity,pass,A clearly identifiable index card with lines and 'TO-DO LIST' is visible.,success,"{""label"": ""pass"", ""reason"": ""A clearly identifiable index card with lines and 'TO-DO LIST' is visible.""}"
job_0022_gemini_2_5_flash_image_00,combined_attribute_cardinality_007,google,gemini-2.5-flash-image,combined_attribute_cardinality_007_cardinality,cardinality,pass,There are exactly three clearly visible standard safety pins.,success,"{""label"": ""pass"", ""reason"": ""There are exactly three clearly visible standard safety pins.""}"
job_0022_gemini_2_5_flash_image_00,combined_attribute_cardinality_007,google,gemini-2.5-flash-image,combined_attribute_cardinality_007_attribute_object_1,attribute,pass,The image clearly shows three plastic standard safety pins.,success,"{""label"": ""pass"", ""reason"": ""The image clearly shows three plastic standard safety pins.""}"
job_0022_gemini_2_5_flash_image_00,combined_attribute_cardinality_007,google,gemini-2.5-flash-image,combined_attribute_cardinality_007_attribute_object_2,attribute,pass,The index card is blue-and-white striped as required by the constraint.,success,"{""label"": ""pass"", ""reason"": ""The index card is blue-and-white striped as required by the constraint.""}"
job_0023_gpt_image_1_00,combined_attribute_cardinality_018,openai,gpt-image-1,combined_attribute_cardinality_018_identity_object_1,object_identity,ambiguous,The objects resemble toy or game tokens rather than real coins.,success,"{""label"": ""ambiguous"", ""reason"": ""The objects resemble toy or game tokens rather than real coins.""}"
job_0023_gpt_image_1_00,combined_attribute_cardinality_018,openai,gpt-image-1,combined_attribute_cardinality_018_identity_object_2,object_identity,pass,There is a clearly identifiable black marble in the center of the image.,success,"{""label"": ""pass"", ""reason"": ""There is a clearly identifiable black marble in the center of the image.""}"
job_0023_gpt_image_1_00,combined_attribute_cardinality_018,openai,gpt-image-1,combined_attribute_cardinality_018_cardinality,cardinality,fail,There are six clearly visible coin-like objects.,success,"{""label"": ""fail"", ""reason"": ""There are six clearly visible coin-like objects.""}"
job_0023_gpt_image_1_00,combined_attribute_cardinality_018,openai,gpt-image-1,combined_attribute_cardinality_018_attribute_object_1,attribute,pass,The image shows colorful coins that appear to be made of plastic.,success,"{""label"": ""pass"", ""reason"": ""The image shows colorful coins that appear to be made of plastic.""}"
job_0023_gpt_image_1_00,combined_attribute_cardinality_018,openai,gpt-image-1,combined_attribute_cardinality_018_attribute_object_2,attribute,fail,The black object is matte but does not appear to be marble.,success,"{""label"": ""fail"", ""reason"": ""The black object is matte but does not appear to be marble.""}"
job_0024_gemini_2_5_flash_image_00,combined_attribute_cardinality_010,google,gemini-2.5-flash-image,combined_attribute_cardinality_010_identity_object_1,object_identity,pass,There are clearly identifiable thin rubber bands on the notecard.,success,"{""label"": ""pass"", ""reason"": ""There are clearly identifiable thin rubber bands on the notecard.""}"
job_0024_gemini_2_5_flash_image_00,combined_attribute_cardinality_010,google,gemini-2.5-flash-image,combined_attribute_cardinality_010_identity_object_2,object_identity,pass,A clearly identifiable index card is visible on the workbench.,success,"{""label"": ""pass"", ""reason"": ""A clearly identifiable index card is visible on the workbench.""}"
job_0024_gemini_2_5_flash_image_00,combined_attribute_cardinality_010,google,gemini-2.5-flash-image,combined_attribute_cardinality_010_cardinality,cardinality,pass,There are exactly four clearly visible thin rubber bands on the note card.,success,"{""label"": ""pass"", ""reason"": ""There are exactly four clearly visible thin rubber bands on the note card.""}"
job_0024_gemini_2_5_flash_image_00,combined_attribute_cardinality_010,google,gemini-2.5-flash-image,combined_attribute_cardinality_010_attribute_object_1,attribute,pass,"The image clearly shows thin, translucent plastic rubber bands on the notecard.",success,"{""label"": ""pass"", ""reason"": ""The image clearly shows thin, translucent plastic rubber bands on the notecard.""}"
job_0024_gemini_2_5_flash_image_00,combined_attribute_cardinality_010,google,gemini-2.5-flash-image,combined_attribute_cardinality_010_attribute_object_2,attribute,fail,"The index card has red lines and a red top margin, but not red-and-white stripes.",success,"{""label"": ""fail"", ""reason"": ""The index card has red lines and a red top margin, but not red-and-white stripes.""}"
job_0025_gpt_image_1_00,combined_attribute_cardinality_009,openai,gpt-image-1,combined_attribute_cardinality_009_identity_object_1,object_identity,pass,There are several clearly identifiable thumbtacks in the image.,success,"{""label"": ""pass"", ""reason"": ""There are several clearly identifiable thumbtacks in the image.""}"
job_0025_gpt_image_1_00,combined_attribute_cardinality_009,openai,gpt-image-1,combined_attribute_cardinality_009_identity_object_2,object_identity,pass,A clearly identifiable tray is present in the image.,success,"{""label"": ""pass"", ""reason"": ""A clearly identifiable tray is present in the image.""}"
job_0025_gpt_image_1_00,combined_attribute_cardinality_009,openai,gpt-image-1,combined_attribute_cardinality_009_cardinality,cardinality,fail,There are five clearly visible thumbtacks in the image.,success,"{""label"": ""fail"", ""reason"": ""There are five clearly visible thumbtacks in the image.""}"
job_0025_gpt_image_1_00,combined_attribute_cardinality_009,openai,gpt-image-1,combined_attribute_cardinality_009_attribute_object_1,attribute,ambiguous,The thumbtacks are white but their glossiness is not clearly visible.,success,"{""label"": ""ambiguous"", ""reason"": ""The thumbtacks are white but their glossiness is not clearly visible.""}"
job_0025_gpt_image_1_00,combined_attribute_cardinality_009,openai,gpt-image-1,combined_attribute_cardinality_009_attribute_object_2,attribute,pass,The image clearly shows a matte black tray.,success,"{""label"": ""pass"", ""reason"": ""The image clearly shows a matte black tray.""}"
job_0026_gemini_2_5_flash_image_00,combined_attribute_cardinality_030,google,gemini-2.5-flash-image,combined_attribute_cardinality_030_identity_object_1,object_identity,pass,There are clearly identifiable dice with numbers visible on their faces.,success,"{""label"": ""pass"", ""reason"": ""There are clearly identifiable dice with numbers visible on their faces.""}"
job_0026_gemini_2_5_flash_image_00,combined_attribute_cardinality_030,google,gemini-2.5-flash-image,combined_attribute_cardinality_030_identity_object_2,object_identity,pass,A clearly identifiable thin rubber band is visible on the table.,success,"{""label"": ""pass"", ""reason"": ""A clearly identifiable thin rubber band is visible on the table.""}"
job_0026_gemini_2_5_flash_image_00,combined_attribute_cardinality_030,google,gemini-2.5-flash-image,combined_attribute_cardinality_030_cardinality,cardinality,fail,There are only three clearly visible dice in the image.,success,"{""label"": ""fail"", ""reason"": ""There are only three clearly visible dice in the image.""}"
job_0026_gemini_2_5_flash_image_00,combined_attribute_cardinality_030,google,gemini-2.5-flash-image,combined_attribute_cardinality_030_attribute_object_1,attribute,pass,The image clearly shows black dice with a matte finish.,success,"{""label"": ""pass"", ""reason"": ""The image clearly shows black dice with a matte finish.""}"
